system:index,distance_to_roads,gridcode,hii,tri,woody_cover,.geo
000000000000000001b0,629.1366590024533,S06E05,13.30773431495469,19.534957333854802,71.93247741974201,"{""type"":""Polygon"",""coordinates"":[[[102.61010891294418,-0.922017271159519],[102.7627751551016,-0.9221153324801269],[102.76286435149487,-0.7684323951272982],[102.6102025475661,-0.7683477350663122],[102.61010891294418,-0.922017271159519]]]}"
000000000000000001b1,1614.9041573301847,S05E05,9.112791411790665,8.134509334990582,69.76572037616923,"{""type"":""Polygon"",""coordinates"":[[[102.6102025475661,-0.7683477350663122],[102.76286435149487,-0.7684323951272982],[102.76293574374029,-0.6147450357447376],[102.61027840130042,-0.6146781300303011],[102.6102025475661,-0.7683477350663122]]]}"
000000000000000001b2,4033.2472808207817,S04E05,7.333087300523586,6.935921273554921,51.539232134138366,"{""type"":""Polygon"",""coordinates"":[[[102.61027840130042,-0.6146781300303011],[102.76293574374029,-0.6147450357447376],[102.76299362937638,-0.46105768694103083],[102.6103407660707,-0.4610086072563268],[102.61027840130042,-0.6146781300303011]]]}"
000000000000000001b3,1696.8255283277638,S03E05,8.674185281355335,6.5284657615142105,54.965469629955415,"{""type"":""Polygon"",""coordinates"":[[[102.6103407660707,-0.4610086072563268],[102.76299362937638,-0.46105768694103083],[102.76303379851633,-0.3073747701238964],[102.61038097034353,-0.3073390982745097],[102.6103407660707,-0.4610086072563268]]]}"
000000000000000001b4,9988.84794218162,S02E05,4.118631355920169,5.746947633760355,86.83965264893796,"{""type"":""Polygon"",""coordinates"":[[[102.61038097034353,-0.3073390982745097],[102.76303379851633,-0.3073747701238964],[102.76305607573084,-0.1536873572092546],[102.61040768560879,-0.1536695467968337],[102.61038097034353,-0.3073390982745097]]]}"
000000000000000001b5,19004.19288939603,S01E05,4.096487807726808,6.399020919915043,83.04919880511703,"{""type"":""Polygon"",""coordinates"":[[[102.61040768560879,-0.1536695467968337],[102.76305607573084,-0.1536873572092546],[102.76306502170006,3.4694940892369765E-8],[102.61041661989559,3.471575576554913E-8],[102.61040768560879,-0.1536695467968337]]]}"
000000000000000001b6,10682.813590209818,S30E06,24.475560028022908,10.476453876172094,0.2870529714369347,"{""type"":""Polygon"",""coordinates"":[[[102.75584575762082,-4.610483041462937],[102.90900694752041,-4.610951242053287],[102.90944838538894,-4.4572594823713745],[102.75632284774095,-4.456809106712373],[102.75584575762082,-4.610483041462937]]]}"
000000000000000001b7,2459.193641080016,S29E06,18.995588338833326,20.200793039551577,39.51700858915957,"{""type"":""Polygon"",""coordinates"":[[[102.75632284774095,-4.456809106712373],[102.90944838538894,-4.4572594823713745],[102.90987199866679,-4.303567641486114],[102.75678213650703,-4.303130630523052],[102.75632284774095,-4.456809106712373]]]}"
000000000000000001b8,2094.6969396297454,S28E06,15.932380327454535,36.602363821806605,77.70101159438492,"{""type"":""Polygon"",""coordinates"":[[[102.75678213650703,-4.303130630523052],[102.90987199866679,-4.303567641486114],[102.91028665639465,-4.1498757755263895],[102.7572236237108,-4.149452121046159],[102.75678213650703,-4.303130630523052]]]}"
000000000000000001b9,9381.15780446492,S27E06,4.811443672302391,90.0534983075984,94.89906354011819,"{""type"":""Polygon"",""coordinates"":[[[102.7572236237108,-4.149452121046159],[102.91028665639465,-4.1498757755263895],[102.91068357703475,-3.996179474227625],[102.75764722145051,-3.995773721677629],[102.7572236237108,-4.149452121046159]]]}"
000000000000000001ba,13301.138712490385,S26E06,10.583762928202447,74.13561266844843,74.39175073234686,"{""type"":""Polygon"",""coordinates"":[[[102.75764722145051,-3.995773721677629],[102.91068357703475,-3.996179474227625],[102.91106258478172,-3.8424876054975186],[102.75805740232784,-3.842095229238855],[102.75764722145051,-3.995773721677629]]]}"
000000000000000001bb,3623.5387728854557,S25E06,15.674924932750194,38.464620142026874,79.96036471603568,"{""type"":""Polygon"",""coordinates"":[[[102.75805740232784,-3.842095229238855],[102.91106258478172,-3.8424876054975186],[102.91142824584534,-3.6887913491740982],[102.75844986879716,-3.6884167621868276],[102.75805740232784,-3.842095229238855]]]}"
000000000000000001bc,12370.69979131179,S24E06,10.899003465508523,60.36491128795187,87.57258184639466,"{""type"":""Polygon"",""coordinates"":[[[102.75844986879716,-3.6884167621868276],[102.91142824584534,-3.6887913491740982],[102.91178047228844,-3.5350950666488714],[102.75882883039807,-3.534738342560699],[102.75844986879716,-3.6884167621868276]]]}"
000000000000000001bd,10465.193485286729,S23E06,13.414905444134375,54.58113660683046,79.49483635150943,"{""type"":""Polygon"",""coordinates"":[[[102.75882883039807,-3.534738342560699],[102.91178047228844,-3.5350950666488714],[102.91211935180824,-3.3813987413167665],[102.75919007727057,-3.381055413738467],[102.75882883039807,-3.534738342560699]]]}"
000000000000000001be,3158.810936582235,S22E06,18.087286186313325,25.67441617178499,70.3907880992343,"{""type"":""Polygon"",""coordinates"":[[[102.75919007727057,-3.381055413738467],[102.91211935180824,-3.3813987413167665],[102.91244040568945,-3.2277024546239876],[102.75953343384576,-3.227376942578742],[102.75919007727057,-3.381055413738467]]]}"
000000000000000001bf,2229.450598005998,S21E06,16.07381125998978,26.503635300217915,72.1236906409408,"{""type"":""Polygon"",""coordinates"":[[[102.75953343384576,-3.227376942578742],[102.91244040568945,-3.2277024546239876],[102.91274363378909,-3.0740061887441494],[102.75986337283047,-3.073694064704403],[102.75953343384576,-3.227376942578742]]]}"
000000000000000001c0,1493.515803207494,S20E06,15.787885588828503,13.30132093936058,72.99806096341858,"{""type"":""Polygon"",""coordinates"":[[[102.75986337283047,-3.073694064704403],[102.91274363378909,-3.0740061887441494],[102.91303799322085,-2.9203098659642808],[102.76017550894016,-2.9200111399230946],[102.75986337283047,-3.073694064704403]]]}"
000000000000000001c1,2297.7431054718704,S19E06,15.228611954487869,10.181677603748266,72.88646363747688,"{""type"":""Polygon"",""coordinates"":[[[102.76017550894016,-2.9200111399230946],[102.91303799322085,-2.9203098659642808],[102.91331443883317,-2.766609153080479],[102.76046984203344,-2.7663326834952797],[102.76017550894016,-2.9200111399230946]]]}"
000000000000000001c2,3137.7049131602253,S18E06,14.5495857601588,11.906896730835994,75.19562827313624,"{""type"":""Polygon"",""coordinates"":[[[102.76046984203344,-2.7663326834952797],[102.91331443883317,-2.766609153080479],[102.91357305831893,-2.612912790678517],[102.76075075716992,-2.6126497706851906],[102.76046984203344,-2.7663326834952797]]]}"
000000000000000001c3,1792.7673240810357,S17E06,10.226747311924266,11.636185770574382,75.36001250301773,"{""type"":""Polygon"",""coordinates"":[[[102.76075075716992,-2.6126497706851906],[102.91357305831893,-2.612912790678517],[102.91382272105348,-2.459212060675926],[102.76101386905064,-2.458966789088223],[102.76075075716992,-2.6126497706851906]]]}"
000000000000000001c4,1125.8323766533968,S16E06,10.827668987531947,13.284520784795397,56.64424422075754,"{""type"":""Polygon"",""coordinates"":[[[102.76101386905064,-2.458966789088223],[102.91382272105348,-2.459212060675926],[102.91405016662726,-2.3055157470517003],[102.76126356276852,-2.305279441324407],[102.76101386905064,-2.458966789088223]]]}"
000000000000000001c5,1209.004300539822,S15E06,13.305387048911035,13.721858919971654,66.19672070823826,"{""type"":""Polygon"",""coordinates"":[[[102.76126356276852,-2.305279441324407],[102.91405016662726,-2.3055157470517003],[102.91426865529044,-2.1518150519253565],[102.76149545301737,-2.1515965150241825],[102.76126356276852,-2.305279441324407]]]}"
000000000000000001c6,1226.990055749373,S14E06,12.575690694897915,12.751990520509239,64.48785182787405,"{""type"":""Polygon"",""coordinates"":[[[102.76149545301737,-2.1515965150241825],[102.91426865529044,-2.1518150519253565],[102.91446931745529,-1.9981142533622445],[102.761713924921,-1.9979136051112332],[102.76149545301737,-2.1515965150241825]]]}"
000000000000000001c7,4408.325011604615,S13E06,8.884989653309072,15.630779591568682,86.7178015718611,"{""type"":""Polygon"",""coordinates"":[[[102.761713924921,-1.9979136051112332],[102.91446931745529,-1.9981142533622445],[102.91465663171724,-1.8444179535527987],[102.7619145931683,-1.8442306506151334],[102.761713924921,-1.9979136051112332]]]}"
000000000000000001c8,3172.754791333536,S12E06,10.664502768771733,17.91500157297825,58.54288299512639,"{""type"":""Polygon"",""coordinates"":[[[102.7619145931683,-1.8442306506151334],[102.91465663171724,-1.8444179535527987],[102.91482603150516,-1.6907172256353027],[102.76209736996348,-1.6905432783250034],[102.7619145931683,-1.8442306506151334]]]}"
000000000000000001c9,3342.3310983187844,S11E06,15.601124781204325,16.360678629838088,44.533668557188975,"{""type"":""Polygon"",""coordinates"":[[[102.76209736996348,-1.6905432783250034],[102.91482603150516,-1.6907172256353027],[102.91498656195483,-1.5370164460151068],[102.76226681588274,-1.5368604266450379],[102.76209736996348,-1.6905432783250034]]]}"
000000000000000001ca,1323.055586672973,S10E06,9.200909638307445,23.184869667626497,40.761974918714145,"{""type"":""Polygon"",""coordinates"":[[[102.76226681588274,-1.5368604266450379],[102.91498656195483,-1.5370164460151068],[102.91512478692303,-1.3833156978721186],[102.76241845790828,-1.3831729997626545],[102.76226681588274,-1.5368604266450379]]]}"
000000000000000001cb,1595.4387481159533,S09E06,10.047861805312314,19.084362615544446,61.02627668800367,"{""type"":""Polygon"",""coordinates"":[[[102.76241845790828,-1.3831729997626545],[102.91512478692303,-1.3833156978721186],[102.91525414245342,-1.2296149811018546],[102.76255220826617,-1.229490131735973],[102.76241845790828,-1.3831729997626545]]]}"
000000000000000001cc,2286.217432563869,S08E06,7.883193673350108,39.45510868572343,72.39121707676706,"{""type"":""Polygon"",""coordinates"":[[[102.76255220826617,-1.229490131735973],[102.91525414245342,-1.2296149811018546],[102.91536558327658,-1.075909733094249],[102.76267262757064,-1.0758026940196885],[102.76255220826617,-1.229490131735973]]]}"
000000000000000001cd,377.1212018522464,S07E06,10.537355535939753,22.742486325605753,58.49009243906616,"{""type"":""Polygon"",""coordinates"":[[[102.76267262757064,-1.0758026940196885],[102.91536558327658,-1.075909733094249],[102.91546367587547,-0.9222089742844533],[102.7627751551016,-0.9221153324801269],[102.76267262757064,-1.0758026940196885]]]}"
000000000000000001ce,1761.7671018714038,S06E06,10.745903351701447,7.734828481577225,54.840025618994346,"{""type"":""Polygon"",""coordinates"":[[[102.7627751551016,-0.9221153324801269],[102.91546367587547,-0.9222089742844533],[102.9155439414994,-0.7685082066517701],[102.76286435149487,-0.7684323951272982],[102.7627751551016,-0.9221153324801269]]]}"
000000000000000001cf,3484.35916741444,S05E06,12.755624992417095,5.424250549462483,67.57209979098735,"{""type"":""Polygon"",""coordinates"":[[[102.76286435149487,-0.7684323951272982],[102.9155439414994,-0.7685082066517701],[102.91561085883296,-0.6148075067194931],[102.76293574374029,-0.6147450357447376],[102.76286435149487,-0.7684323951272982]]]}"
000000000000000001d0,3885.44487778335,S04E06,14.614968978618897,5.561585573399573,67.63479150279838,"{""type"":""Polygon"",""coordinates"":[[[102.76293574374029,-0.6147450357447376],[102.91561085883296,-0.6148075067194931],[102.91566434003578,-0.461106721176613],[102.76299362937638,-0.46105768694103083],[102.76293574374029,-0.6147450357447376]]]}"
000000000000000001d1,7589.2169088098335,S03E06,6.392867756187867,6.4936928600517865,50.26669897437714,"{""type"":""Polygon"",""coordinates"":[[[102.76299362937638,-0.46105768694103083],[102.91566434003578,-0.461106721176613],[102.91570008200233,-0.30740595180659186],[102.76303379851633,-0.3073747701238964],[102.76299362937638,-0.46105768694103083]]]}"
000000000000000001d2,11923.150215591708,S02E06,4.372107694903233,7.1074359968010254,65.76672759757227,"{""type"":""Polygon"",""coordinates"":[[[102.76303379851633,-0.3073747701238964],[102.91570008200233,-0.30740595180659186],[102.91572229998691,-0.1537007302773511],[102.76305607573084,-0.1536873572092546],[102.76303379851633,-0.3073747701238964]]]}"
000000000000000001d3,11779.641861714445,S01E06,4.472334942878393,6.2825953826361935,75.14880199282685,"{""type"":""Polygon"",""coordinates"":[[[102.76305607573084,-0.1536873572092546],[102.91572229998691,-0.1537007302773511],[102.91573125743639,3.467387727783791E-8],[102.76306502170006,3.4694940892369765E-8],[102.76305607573084,-0.1536873572092546]]]}"
000000000000000001d4,3494.0262362377357,S30E07,19.139140112213845,22.704557202948873,21.205655426130228,"{""type"":""Polygon"",""coordinates"":[[[102.90900694752041,-4.610951242053287],[103.0621770778692,-4.611383778524322],[103.06258733299967,-4.457678636352363],[102.90944838538894,-4.4572594823713745],[102.90900694752041,-4.610951242053287]]]}"
000000000000000001d5,1036.018302787317,S29E07,15.801229793129094,32.35643676126935,67.39914950831452,"{""type"":""Polygon"",""coordinates"":[[[102.90944838538894,-4.4572594823713745],[103.06258733299967,-4.457678636352363],[103.06298413700868,-4.303973418520264],[102.90987199866679,-4.303567641486114],[102.90944838538894,-4.4572594823713745]]]}"
000000000000000001d6,3114.7100481397965,S28E07,10.397713585470056,66.19018449535477,88.58456899049202,"{""type"":""Polygon"",""coordinates"":[[[102.90987199866679,-4.303567641486114],[103.06298413700868,-4.303973418520264],[103.06336318143647,-4.150263688729309],[102.91028665639465,-4.1498757755263895],[102.90987199866679,-4.303567641486114]]]}"
000000000000000001d7,6634.690701364418,S27E07,7.141698772179677,73.56767820705626,93.41329170821963,"{""type"":""Polygon"",""coordinates"":[[[102.91028665639465,-4.1498757755263895],[103.06336318143647,-4.150263688729309],[103.06373325865219,-3.996558478235146],[102.91068357703475,-3.996179474227625],[102.91028665639465,-4.1498757755263895]]]}"
000000000000000001d8,6787.100337200292,S26E07,12.65479727534003,56.84848749913677,76.97882540099279,"{""type"":""Polygon"",""coordinates"":[[[102.91068357703475,-3.996179474227625],[103.06373325865219,-3.996558478235146],[103.0640855760144,-3.8428488391430564],[102.91106258478172,-3.8424876054975186],[102.91068357703475,-3.996179474227625]]]}"
000000000000000001d9,2268.6985716389095,S25E07,17.21272764031338,41.20260902367148,75.09418673711292,"{""type"":""Polygon"",""coordinates"":[[[102.91106258478172,-3.8424876054975186],[103.0640855760144,-3.8428488391430564],[103.06442444173588,-3.6891391233025588],[102.91142824584534,-3.6887913491740982],[102.91106258478172,-3.8424876054975186]]]}"
000000000000000001da,5491.413865973578,S24E07,14.147941229567266,62.23976849062116,84.57949104271745,"{""type"":""Polygon"",""coordinates"":[[[102.91142824584534,-3.6887913491740982],[103.06442444173588,-3.6891391233025588],[103.064749943631,-3.5354295146874666],[102.91178047228844,-3.5350950666488714],[102.91142824584534,-3.6887913491740982]]]}"
000000000000000001db,3602.6462933158878,S23E07,17.10437913398005,26.064066013249196,77.937194193681,"{""type"":""Polygon"",""coordinates"":[[[102.91178047228844,-3.5350950666488714],[103.064749943631,-3.5354295146874666],[103.06506208159314,-3.381719782100039],[102.91211935180824,-3.3813987413167665],[102.91178047228844,-3.5350950666488714]]]}"
000000000000000001dc,2636.6844428423074,S22E07,16.283456598439088,13.07311974030361,61.9799074334147,"{""type"":""Polygon"",""coordinates"":[[[102.91211935180824,-3.3813987413167665],[103.06506208159314,-3.381719782100039],[103.06536085552011,-3.228005694593322],[102.91244040568945,-3.2277024546239876],[102.91211935180824,-3.3813987413167665]]]}"
000000000000000001dd,1252.4297121478958,S21E07,13.444670335598483,13.074227006275672,48.73010841992732,"{""type"":""Polygon"",""coordinates"":[[[102.91244040568945,-3.2277024546239876],[103.06536085552011,-3.228005694593322],[103.06564626531407,-3.0742960243390187],[102.91274363378909,-3.0740061887441494],[102.91244040568945,-3.2277024546239876]]]}"
000000000000000001de,1005.9093630034306,S20E07,13.256867851312819,8.97917521749378,61.51359982406187,"{""type"":""Polygon"",""coordinates"":[[[102.91274363378909,-3.0740061887441494],[103.06564626531407,-3.0742960243390187],[103.06591373868214,-2.92058190539271],[102.91303799322085,-2.9203098659642808],[102.91274363378909,-3.0740061887441494]]]}"
000000000000000001df,1565.7592508789915,S19E07,12.544779339337175,6.115491470545359,60.75635277911964,"{""type"":""Polygon"",""coordinates"":[[[102.91303799322085,-2.9203098659642808],[103.06591373868214,-2.92058190539271],[103.06617241992443,-2.766872184509717],[102.91331443883317,-2.766609153080479],[102.91303799322085,-2.9203098659642808]]]}"
000000000000000001e0,1412.293983616793,S18E07,13.75247569502731,7.307551638301399,61.847879757583954,"{""type"":""Polygon"",""coordinates"":[[[102.91331443883317,-2.766609153080479],[103.06617241992443,-2.766872184509717],[103.06641316454893,-2.6131580552608793],[102.91357305831893,-2.612912790678517],[102.91331443883317,-2.766609153080479]]]}"
000000000000000001e1,2055.690761302923,S17E07,10.645901205318676,10.058359817613482,61.34106223829554,"{""type"":""Polygon"",""coordinates"":[[[102.91357305831893,-2.612912790678517],[103.06641316454893,-2.6131580552608793],[103.06664063260368,-2.4594439749359274],[102.91382272105348,-2.459212060675926],[102.91357305831893,-2.612912790678517]]]}"
000000000000000001e2,626.5850976787682,S16E07,11.524158932403166,13.19173118163242,74.73509450171211,"{""type"":""Polygon"",""coordinates"":[[[102.91382272105348,-2.459212060675926],[103.06664063260368,-2.4594439749359274],[103.06685464815953,-2.305734233800712],[102.91405016662726,-2.3055157470517003],[102.91382272105348,-2.459212060675926]]]}"
000000000000000001e3,1013.4853703890902,S15E07,10.804548980784023,13.99430141684088,66.52921735747067,"{""type"":""Polygon"",""coordinates"":[[[102.91405016662726,-2.3055157470517003],[103.06685464815953,-2.305734233800712],[103.06705529907367,-2.152020107752565],[102.91426865529044,-2.1518150519253565],[102.91405016662726,-2.3055157470517003]]]}"
000000000000000001e4,1543.89553938755,S14E07,13.294052762389553,14.614280574884758,75.04430796697675,"{""type"":""Polygon"",""coordinates"":[[[102.91426865529044,-2.1518150519253565],[103.06705529907367,-2.152020107752565],[103.06724258528044,-1.9983060253782066],[102.91446931745529,-1.9981142533622445],[102.91426865529044,-2.1518150519253565]]]}"
000000000000000001e5,3307.2168248232306,S13E07,13.647469161645615,15.315352690631903,62.63288049760822,"{""type"":""Polygon"",""coordinates"":[[[102.91446931745529,-1.9981142533622445],[103.06724258528044,-1.9983060253782066],[103.06741650671854,-1.8445874201799226],[102.91465663171724,-1.8444179535527987],[102.91446931745529,-1.9981142533622445]]]}"
000000000000000001e6,4862.818376071812,S12E07,13.705730734437635,15.633564326962476,65.3845439742552,"{""type"":""Polygon"",""coordinates"":[[[102.91465663171724,-1.8444179535527987],[103.06741650671854,-1.8445874201799226],[103.0675725789978,-1.6908732730352845],[102.91482603150516,-1.6907172256353027],[102.91465663171724,-1.8444179535527987]]]}"
000000000000000001e7,2295.4535510150868,S11E07,12.87943328787841,16.758725578523904,58.463929490654124,"{""type"":""Polygon"",""coordinates"":[[[102.91482603150516,-1.6907172256353027],[103.0675725789978,-1.6908732730352845],[103.06771968279853,-1.5371591568479022],[102.91498656195483,-1.5370164460151068],[102.91482603150516,-1.6907172256353027]]]}"
000000000000000001e8,1812.5496445904114,S10E07,10.297048405492069,18.228040222130268,45.979455508385286,"{""type"":""Polygon"",""coordinates"":[[[102.91498656195483,-1.5370164460151068],[103.06771968279853,-1.5371591568479022],[103.0678490252582,-1.3834449991831783],[102.91512478692303,-1.3833156978721186],[102.91498656195483,-1.5370164460151068]]]}"
000000000000000001e9,853.3721858943163,S09E07,12.119340581352107,16.407292494094403,64.2324206208383,"{""type"":""Polygon"",""coordinates"":[[[102.91512478692303,-1.3833156978721186],[103.0678490252582,-1.3834449991831783],[103.06796939915874,-1.2297309168997619],[102.91525414245342,-1.2296149811018546],[102.91512478692303,-1.3833156978721186]]]}"
000000000000000001ea,1172.2558255145757,S08E07,14.193151353481671,22.99212591002428,73.09505675496152,"{""type"":""Polygon"",""coordinates"":[[[102.91525414245342,-1.2296149811018546],[103.06796939915874,-1.2297309168997619],[103.06807201162755,-1.0760122924285656],[102.91536558327658,-1.075909733094249],[102.91525414245342,-1.2296149811018546]]]}"
000000000000000001eb,497.2519848017369,S07E07,9.692616697566006,8.652649826783772,47.86733906757518,"{""type"":""Polygon"",""coordinates"":[[[102.91536558327658,-1.075909733094249],[103.06807201162755,-1.0760122924285656],[103.06816117111752,-0.9222981569951368],[102.91546367587547,-0.9222089742844533],[102.91536558327658,-1.075909733094249]]]}"
000000000000000001ec,3353.2485573403837,S06E07,9.575953931841031,7.004479346959689,53.39289842342538,"{""type"":""Polygon"",""coordinates"":[[[102.91546367587547,-0.9222089742844533],[103.06816117111752,-0.9222981569951368],[103.06823696552787,-0.7685795616966297],[102.9155439414994,-0.7685082066517701],[102.91546367587547,-0.9222089742844533]]]}"
000000000000000001ed,4746.011109147153,S05E07,13.48271932821027,5.238929810288842,61.931141897588795,"{""type"":""Polygon"",""coordinates"":[[[102.9155439414994,-0.7685082066517701],[103.06823696552787,-0.7685795616966297],[103.06829939483382,-0.6148654742206565],[102.91561085883296,-0.6148075067194931],[102.9155439414994,-0.7685082066517701]]]}"
000000000000000001ee,1361.310957336261,S04E07,15.05178591814333,4.737092341398985,76.21972960362311,"{""type"":""Polygon"",""coordinates"":[[[102.91561085883296,-0.6148075067194931],[103.06829939483382,-0.6148654742206565],[103.06834845901486,-0.46114686600925003],[102.91566434003578,-0.461106721176613],[102.91561085883296,-0.6148075067194931]]]}"
000000000000000001ef,4438.313861063824,S03E07,12.435925847560046,5.247572357982503,57.16356104540445,"{""type"":""Polygon"",""coordinates"":[[[102.91566434003578,-0.461106721176613],[103.06834845901486,-0.46114686600925003],[103.068384158055,-0.3074327075250571],[102.91570008200233,-0.30740595180659186],[102.91566434003578,-0.461106721176613]]]}"
000000000000000001f0,2872.5547495548444,S02E07,6.687374620278718,6.2407372319612024,56.929330613581136,"{""type"":""Polygon"",""coordinates"":[[[102.91570008200233,-0.30740595180659186],[103.068384158055,-0.3074327075250571],[103.06840191965028,-0.15371412634231688],[102.91572229998691,-0.1537007302773511],[102.91570008200233,-0.30740595180659186]]]}"
000000000000000001f1,3085.229395812723,S01E07,5.54572228823054,6.903734144610289,75.47937105944816,"{""type"":""Polygon"",""coordinates"":[[[102.91572229998691,-0.1537007302773511],[103.06840191965028,-0.15371412634231688],[103.0684108883776,3.46525656083553E-8],[102.91573125743639,3.467387727783791E-8],[102.91572229998691,-0.1537007302773511]]]}"
000000000000000001f2,21307.77512213875,S32E08,,,0.0,"{""type"":""Polygon"",""coordinates"":[[[103.06131647856044,-4.918794216925338],[103.21457133507108,-4.919222331145065],[103.21497258867207,-4.7655036904199015],[103.06175345967654,-4.7650890307540035],[103.06131647856044,-4.918794216925338]]]}"
000000000000000001f3,9120.279775719022,S31E08,20.432656783590822,14.401354398784932,2.502329912327964,"{""type"":""Polygon"",""coordinates"":[[[103.06175345967654,-4.7650890307540035],[103.21497258867207,-4.7655036904199015],[103.21536504023837,-4.611785116224386],[103.0621770778692,-4.611383778524322],[103.06175345967654,-4.7650890307540035]]]}"
000000000000000001f4,1872.73205527874,S30E08,16.378398039466774,37.986477413895706,58.63356626802978,"{""type"":""Polygon"",""coordinates"":[[[103.0621770778692,-4.611383778524322],[103.21536504023837,-4.611785116224386],[103.21573953420216,-4.458066507099818],[103.06258733299967,-4.457678636352363],[103.0621770778692,-4.611383778524322]]]}"
000000000000000001f5,3766.2756694615778,S29E08,11.304660276252052,48.295578334600556,82.55593971293058,"{""type"":""Polygon"",""coordinates"":[[[103.06258733299967,-4.457678636352363],[103.21573953420216,-4.458066507099818],[103.21610522591268,-4.304347976636555],[103.06298413700868,-4.303973418520264],[103.06258733299967,-4.457678636352363]]]}"
000000000000000001f6,6705.3971088073895,S28E08,6.506804741555664,94.91950028862989,94.72418547915414,"{""type"":""Polygon"",""coordinates"":[[[103.06298413700868,-4.303973418520264],[103.21610522591268,-4.304347976636555],[103.21645744948992,-4.150624885611757],[103.06336318143647,-4.150263688729309],[103.06298413700868,-4.303973418520264]]]}"
000000000000000001f7,3280.8458953021704,S27E08,12.160692194564138,67.54699346033279,86.51887890016752,"{""type"":""Polygon"",""coordinates"":[[[103.06336318143647,-4.150263688729309],[103.21645744948992,-4.150624885611757],[103.21679638088838,-3.9969063407793715],[103.06373325865219,-3.996558478235146],[103.06336318143647,-4.150263688729309]]]}"
000000000000000001f8,3911.329942351873,S26E08,13.437789909140218,49.30021647147873,84.76965062553417,"{""type"":""Polygon"",""coordinates"":[[[103.06373325865219,-3.996558478235146],[103.21679638088838,-3.9969063407793715],[103.21712193196528,-3.8431832668103576],[103.0640855760144,-3.8428488391430564],[103.06373325865219,-3.996558478235146]]]}"
000000000000000001f9,9148.733786929155,S25E08,11.152286895644403,58.797795451843236,83.93947417607623,"{""type"":""Polygon"",""coordinates"":[[[103.0640855760144,-3.8428488391430564],[103.21712193196528,-3.8431832668103576],[103.21743401458124,-3.689460248357328],[103.06442444173588,-3.6891391233025588],[103.0640855760144,-3.8428488391430564]]]}"
000000000000000001fa,2764.0502004380546,S24E08,16.6830677355606,15.274146247998443,70.97533373880685,"{""type"":""Polygon"",""coordinates"":[[[103.06442444173588,-3.6891391233025588],[103.21743401458124,-3.689460248357328],[103.2177328047051,-3.535737176147343],[103.064749943631,-3.5354295146874666],[103.06442444173588,-3.6891391233025588]]]}"
000000000000000001fb,4193.2237536145385,S23E08,15.118578697360471,16.357430946851615,72.20271571510105,"{""type"":""Polygon"",""coordinates"":[[[103.064749943631,-3.5354295146874666],[103.2177328047051,-3.535737176147343],[103.21802261596189,-3.3820141470587877],[103.06506208159314,-3.381719782100039],[103.064749943631,-3.5354295146874666]]]}"
000000000000000001fc,2435.5319373940183,S22E08,14.289408372877455,13.018852159776397,68.20941311177329,"{""type"":""Polygon"",""coordinates"":[[[103.06506208159314,-3.381719782100039],[103.21802261596189,-3.3820141470587877],[103.21829464475826,-3.2282866170203173],[103.06536085552011,-3.228005694593322],[103.06506208159314,-3.381719782100039]]]}"
000000000000000001fd,1415.2952638893644,S21E08,15.609298081022978,10.396124740883549,64.27319715321853,"{""type"":""Polygon"",""coordinates"":[[[103.06536085552011,-3.228005694593322],[103.21829464475826,-3.2282866170203173],[103.21855769452674,-3.0745635456292018],[103.06564626531407,-3.0742960243390187],[103.06536085552011,-3.228005694593322]]]}"
000000000000000001fe,717.2636246894521,S20E08,12.430817112585164,7.620333314373224,73.338130469936,"{""type"":""Polygon"",""coordinates"":[[[103.06564626531407,-3.0742960243390187],[103.21855769452674,-3.0745635456292018],[103.21880745146284,-2.9208360139801774],[103.06591373868214,-2.92058190539271],[103.06564626531407,-3.0742960243390187]]]}"
000000000000000001ff,501.4777308065634,S19E08,13.252802042727987,8.55643791991828,79.09623300845394,"{""type"":""Polygon"",""coordinates"":[[[103.06591373868214,-2.92058190539271],[103.21880745146284,-2.9208360139801774],[103.21903933762358,-2.767112963714111],[103.06617241992443,-2.766872184509717],[103.06591373868214,-2.92058190539271]]]}"
00000000000000000200,1878.9790324237665,S18E08,14.201361902084018,9.958492954537382,71.72162851316423,"{""type"":""Polygon"",""coordinates"":[[[103.06617241992443,-2.766872184509717],[103.21903933762358,-2.767112963714111],[103.21926224454378,-2.613385470731261],[103.06641316454893,-2.6131580552608793],[103.06617241992443,-2.766872184509717]]]}"
00000000000000000201,1168.2312011535791,S17E08,12.064718488975899,14.883822756494867,73.53242087983229,"{""type"":""Polygon"",""coordinates"":[[[103.06641316454893,-2.6131580552608793],[103.21926224454378,-2.613385470731261],[103.21947626021152,-2.459657989920262],[103.06664063260368,-2.4594439749359274],[103.06641316454893,-2.6131580552608793]]]}"
00000000000000000202,1010.4034530513724,S16E08,7.067813381286212,15.578873598494106,79.98614521296777,"{""type"":""Polygon"",""coordinates"":[[[103.06664063260368,-2.4594439749359274],[103.21947626021152,-2.459657989920262],[103.21967249291684,-2.305930439804531],[103.06685464815953,-2.305734233800712],[103.06664063260368,-2.4594439749359274]]]}"
